         * /home/20ec3038/esim-workspace/conversionff/conversionff.cir
         Transient Analysis  Wed Oct  5 11:15:09  2022
--------------------------------------------------------------------------------
Index   time            a2#branch_1_0   a4#branch_1_0   v1#branch       
--------------------------------------------------------------------------------
71	5.027504e-08	-2.54684e-06	-2.54659e-06	-7.32525e-06	
72	5.030000e-08	-4.67881e-06	-4.67926e-06	-9.07092e-06	
73	5.030341e-08	-2.58729e-06	-2.58739e-06	-1.00060e-05	
74	5.031022e-08	-2.26111e-06	-2.26121e-06	-1.05724e-05	
75	5.032385e-08	-1.81537e-06	-1.81548e-06	-1.15865e-05	
76	5.035111e-08	-1.12372e-06	-1.12383e-06	-1.30410e-05	
77	5.040562e-08	-4.78996e-07	-4.79150e-07	-1.47069e-05	
78	5.051465e-08	-4.08939e-08	-4.11719e-08	-1.57883e-05	
79	5.071293e-08	-1.06391e-08	-1.15740e-08	-1.60278e-05	
80	5.098260e-08	1.724142e-08	1.127693e-08	-1.59974e-05	
81	5.144449e-08	-4.22831e-08	1.174707e-08	-1.60213e-05	
82	5.227797e-08	8.503029e-08	-5.53457e-08	-1.60132e-05	
83	5.315316e-08	-1.92583e-07	1.544810e-07	-1.61010e-05	
84	5.356911e-08	-1.83804e-06	4.768719e-07	-2.19887e-05	
85	5.382955e-08	1.980803e-06	1.948829e-07	-1.88880e-05	
86	5.402694e-08	8.113507e-07	-4.35239e-08	-1.30995e-05	
87	5.426062e-08	1.462866e-06	-4.33992e-07	-8.92384e-06	
88	5.454700e-08	2.372635e-07	3.034497e-07	-4.34088e-06	
89	5.492030e-08	5.543477e-07	-4.55113e-07	-1.77141e-06	
90	5.538231e-08	-2.45651e-07	4.334148e-07	-3.90496e-07	
91	5.589918e-08	3.094838e-07	-4.59845e-07	-1.39896e-07	
92	5.665849e-08	-2.89501e-07	4.656469e-07	3.543652e-08	
93	5.775918e-08	2.855249e-07	-4.69998e-07	-3.19781e-08	
94	5.996057e-08	-2.83590e-07	4.719391e-07	2.984355e-08	
95	6.436335e-08	2.826471e-07	-4.72871e-07	-2.88937e-08	
96	6.720000e-08	-2.81222e-07	4.742543e-07	2.730453e-08	
97	6.721000e-08	-2.06424e-05	-1.92174e-05	-7.36862e-05	
98	6.723000e-08	-2.08123e-05	-2.31059e-05	-9.64152e-05	
99	6.724835e-08	-3.47466e-05	-3.62111e-05	-2.06330e-04	
100	6.726677e-08	-1.96390e-05	-2.38517e-05	-1.68728e-04	
101	6.728771e-08	-3.63512e-05	-3.74763e-05	-2.55310e-04	
102	6.730000e-08	-2.67256e-05	-2.99001e-05	-2.06069e-04	
103	6.730102e-08	2.250270e-05	1.961389e-05	-7.09181e-05	
104	6.730307e-08	2.040235e-05	1.761097e-05	-6.69459e-05	
105	6.730716e-08	1.952880e-05	1.793611e-05	-6.43899e-05	
106	6.731534e-08	1.533349e-05	1.473620e-05	-5.51018e-05	
107	6.733169e-08	1.135613e-05	1.286107e-05	-4.41826e-05	
108	6.736441e-08	5.242899e-06	7.347498e-06	-2.52983e-05	
109	6.741715e-08	2.558006e-06	4.585815e-06	-1.32704e-05	
110	6.747901e-08	1.350394e-06	1.178118e-06	-4.96802e-06	
111	6.756350e-08	1.017075e-06	1.543251e-06	-3.76078e-06	
112	6.768760e-08	5.134300e-07	-2.04431e-07	-6.80837e-07	

Index   time            a2#branch_1_0   a4#branch_1_0   v1#branch       
--------------------------------------------------------------------------------
113	6.787320e-08	4.776711e-07	9.540272e-07	-1.74765e-06	
114	6.819607e-08	1.189009e-07	-4.61902e-07	4.924538e-07	
115	6.884182e-08	1.901726e-07	7.440287e-07	-8.93800e-07	
116	6.981368e-08	-3.60514e-08	-5.89287e-07	7.983279e-07	
117	7.132683e-08	1.239602e-07	6.767954e-07	-8.51533e-07	
118	7.428640e-08	-7.47520e-08	-6.27338e-07	8.227851e-07	
119	7.918856e-08	1.009926e-07	6.535204e-07	-8.37802e-07	
120	8.817162e-08	-8.68338e-08	-6.39307e-07	8.295663e-07	
121	1.001000e-07	9.469480e-08	6.471215e-07	-8.34127e-07	
122	1.001100e-07	4.586700e-05	5.147128e-05	1.347785e-04	
123	1.001300e-07	4.211548e-05	4.671378e-05	1.743716e-04	
